physician_specialty,patient_volume,eligible_patients,research_interest,distance_to_site,active_trials,coordinator_load,screen_failure_rate,historical_enrollment,site_experience,visit_burden,eligibility_strictness,specialty_match,geographic_score,site_burden,capacity_score,patient_fit,match_score,match_label,match_score_noisy,physician_id,site_id,study_id,predicted_match,predicted_match_label
ENT,439,28,6,17,1,30,0.2614079969760845,0.8659860671244899,1,5,4,1.0,0.6599999999999999,0.6467067436368678,0.30594703761951303,0.06378132118451026,0.46846406345634345,0,0.4878312602439968,PHY1109,SITE209,CRSsNP-001,0,Weak Match
ENT,488,100,5,1,7,16,0.23331994394821,0.612138293461854,3,8,9,1.0,0.98,0.3813965773073581,0.37867084349673574,0.20491803278688525,0.5618240191653326,0,0.4377565640410195,PHY1110,SITE210,CRSsNP-001,0,Weak Match
ENT,676,50,5,31,6,6,0.29677120961565173,0.7062562708701867,6,5,2,1.0,0.38,0.12027987913032208,0.6213078519748886,0.07396449704142012,0.5437247067423006,0,0.5344575112094564,PHY1111,SITE211,CRSsNP-001,0,Weak Match
PrimaryCare,788,133,5,31,9,15,0.32910900389484365,0.7671095280369982,8,10,4,0.3,0.38,0.3961142423790823,0.4632465185168472,0.16878172588832488,0.3682333109375424,0,0.3436273744529666,PHY1112,SITE212,CRSsNP-001,0,Weak Match
PrimaryCare,102,24,6,42,7,32,0.1953348842511988,0.37860877119027936,4,8,9,0.3,0.16000000000000003,0.7813690369822621,0.08277560025229315,0.23529411764705882,0.2632417457639971,0,0.26925476747911264,PHY1113,SITE213,CRSsNP-001,0,Weak Match
Allergy,528,118,8,42,7,22,0.41758203388623627,0.6605743169984983,5,5,4,0.7,0.16000000000000003,0.5514258328755336,0.29631657407141465,0.22348484848484848,0.4359919436479417,0,0.4241801048313444,PHY1114,SITE214,CRSsNP-001,0,Weak Match
PrimaryCare,241,25,2,34,2,17,0.2945931062929692,0.320578740781987,9,13,5,0.3,0.31999999999999995,0.33710632221585674,0.21250962049638086,0.1037344398340249,0.25672490183619673,0,0.26380079058991573,PHY1115,SITE215,CRSsNP-001,0,Weak Match
PrimaryCare,475,104,6,9,9,26,0.23361821936798385,0.5985396500332356,6,8,8,0.3,0.8200000000000001,0.6640916720808737,0.2010544530359632,0.21894736842105264,0.3605385655043684,0,0.34160525120297086,PHY1116,SITE216,CRSsNP-001,0,Weak Match
ENT,769,38,1,22,9,16,0.14272839718559627,0.39290560897213644,7,10,1,1.0,0.56,0.40253673335928586,0.2347466686179517,0.0494148244473342,0.39004936649949534,0,0.4093661014552876,PHY1117,SITE217,CRSsNP-001,0,Weak Match
PrimaryCare,423,22,4,13,6,6,0.1955380641614428,0.4097537555772508,7,11,1,0.3,0.74,0.11006021292561796,0.364656169991347,0.05200945626477541,0.36892757677190147,0,0.28319547669755696,PHY1118,SITE218,CRSsNP-001,0,Weak Match
Allergy,245,41,3,25,3,11,0.4797124687023935,0.519028540015561,4,12,9,0.7,0.5,0.21950954863853595,0.40509681946622694,0.1673469387755102,0.43590514372326933,0,0.4414757585272908,PHY1119,SITE219,CRSsNP-001,0,Weak Match
PrimaryCare,392,48,9,48,1,30,0.22203987472781064,0.5594623000299018,4,13,9,0.3,0.040000000000000036,0.6427324616299402,0.19987771874253482,0.12244897959183673,0.3053145424834721,0,0.2584605799926434,PHY1120,SITE220,CRSsNP-001,0,Weak Match
PrimaryCare,764,97,3,18,4,30,0.16754371574681415,0.6739034547193123,4,13,4,0.3,0.64,0.6826592782842827,0.21385700868734175,0.12696335078534032,0.27524631160537516,0,0.33363963876907854,PHY1121,SITE221,CRSsNP-001,0,Weak Match
ENT,531,86,6,12,3,28,0.2842691166619973,0.3446570510631094,5,12,2,1.0,0.76,0.6288242584037693,0.12792833652471958,0.16195856873822975,0.4691928836491245,0,0.42153218435512635,PHY1122,SITE222,CRSsNP-001,0,Weak Match
ENT,804,71,1,40,1,16,0.22283509734409948,0.6022150567424669,5,14,9,1.0,0.19999999999999996,0.2894815115945761,0.42788493181164416,0.08830845771144279,0.413705949630732,0,0.46346698383173424,PHY1123,SITE223,CRSsNP-001,0,Weak Match
ENT,684,63,6,17,3,20,0.11406370010847766,0.40957507815186067,8,7,4,1.0,0.6599999999999999,0.4097381591493505,0.2417565395964659,0.09210526315789473,0.48640380779383185,0,0.48582717573409523,PHY1124,SITE224,CRSsNP-001,0,Weak Match
ENT,498,73,4,15,4,27,0.2292580869117669,0.6443851050190452,9,6,6,1.0,0.7,0.6131756190674426,0.2492638693311532,0.1465863453815261,0.45518179830486794,0,0.3637436571471032,PHY1125,SITE200,CRSsNP-001,0,Weak Match
PrimaryCare,916,183,8,42,8,13,0.31764344957578744,0.6824427673567102,2,9,1,0.3,0.16000000000000003,0.32933811741803315,0.4576883511098984,0.19978165938864628,0.4045492733273379,0,0.36073590586828175,PHY1126,SITE201,CRSsNP-001,0,Weak Match
PrimaryCare,988,171,9,15,9,36,0.3206849488079868,0.6340255539317123,7,5,9,0.3,0.7,0.9252606627859152,0.047386649677649134,0.17307692307692307,0.32522049442616907,0,0.367610545632635,PHY1127,SITE202,CRSsNP-001,0,Weak Match
ENT,443,48,4,15,3,19,0.2426235684707555,0.7429773062869847,1,7,5,1.0,0.7,0.39747856172575546,0.4476597551891579,0.10835214446952596,0.5068721309826375,0,0.5464225722251169,PHY1128,SITE203,CRSsNP-001,0,Weak Match
Allergy,239,32,6,39,6,17,0.2789211025010403,0.5013655465445408,1,5,3,0.7,0.21999999999999997,0.39609527339895784,0.30277702331316303,0.13389121338912133,0.40641868067001713,0,0.34145114203349636,PHY1129,SITE204,CRSsNP-001,0,Weak Match
ENT,286,24,1,13,5,9,0.48620716729390656,0.7590639549798786,4,7,4,1.0,0.74,0.19997484406759167,0.607270258945448,0.08391608391608392,0.5114355883613515,0,0.5895783746434807,PHY1130,SITE205,CRSsNP-001,0,Weak Match
ENT,904,58,4,17,6,15,0.2509393908921247,0.5596602490249163,7,8,1,1.0,0.6599999999999999,0.34279457992922696,0.3678117490573336,0.06415929203539823,0.4813227148273936,0,0.4800945044768994,PHY1131,SITE206,CRSsNP-001,0,Weak Match
ENT,160,33,7,32,4,14,0.2032907253039932,0.5905106989935581,2,11,9,1.0,0.36,0.2824608834645617,0.42371452526056186,0.20625,0.5490593167056561,0,0.5933015994157042,PHY1132,SITE207,CRSsNP-001,0,Weak Match
ENT,479,49,1,9,6,17,0.19738681762670407,0.6888612763566428,2,9,8,1.0,0.8200000000000001,0.3878642422291136,0.4216766194015935,0.1022964509394572,0.46812301239227166,0,0.40753094491511416,PHY1133,SITE208,CRSsNP-001,0,Weak Match
PrimaryCare,809,69,8,40,7,19,0.2831058450816537,0.3110150303995344,1,9,4,0.3,0.19999999999999996,0.4621363874568851,0.16728366780590026,0.08529048207663782,0.30856571533465105,0,0.28576826452599785,PHY1134,SITE209,CRSsNP-001,0,Weak Match
ENT,906,170,6,20,9,11,0.40380805948677767,0.6923965328521491,2,5,2,1.0,0.6,0.3027034652238344,0.4828057030488351,0.18763796909492272,0.5632002863611143,0,0.583995499874007,PHY1135,SITE210,CRSsNP-001,0,Weak Match
Allergy,539,93,5,26,7,32,0.1823952736753893,0.6711510894432693,7,12,9,0.7,0.48,0.7800627602651818,0.1476111180571687,0.1725417439703154,0.3576513835774944,0,0.34199321092771284,PHY1136,SITE211,CRSsNP-001,0,Weak Match
Allergy,418,73,9,27,6,36,0.3837184508563073,0.48590827005196796,9,8,4,0.7,0.45999999999999996,0.8861957061086745,0.05529844756921973,0.17464114832535885,0.38710040598431616,0,0.24106085376077846,PHY1137,SITE212,CRSsNP-001,0,Weak Match
ENT,401,38,2,21,1,39,0.10845992933976652,0.3514765709396937,6,14,9,1.0,0.5800000000000001,0.8584078684663892,0.04976631686347561,0.09476309226932668,0.3358032495933879,0,0.32626413274374516,PHY1138,SITE213,CRSsNP-001,0,Weak Match
PrimaryCare,443,42,5,18,2,19,0.2675731911935784,0.35456126994782466,2,9,3,0.3,0.64,0.3848545035794723,0.21810676841354731,0.09480812641083522,0.32783793492747104,0,0.22960302770619395,PHY1139,SITE214,CRSsNP-001,0,Weak Match
PrimaryCare,110,10,6,13,1,25,0.4103460260811148,0.8539342481911372,9,6,7,0.3,0.74,0.5355525780446301,0.3966075600917707,0.09090909090909091,0.3724935269411639,0,0.3189588998616376,PHY1140,SITE215,CRSsNP-001,0,Weak Match
ENT,161,13,7,16,9,10,0.23549318230977256,0.7135675927355023,7,5,7,1.0,0.6799999999999999,0.2604738338710821,0.527701906129527,0.08074534161490683,0.572679333242524,0,0.5025359436052483,PHY1141,SITE216,CRSsNP-001,0,Weak Match
ENT,944,171,5,9,9,5,0.3254948405781598,0.3762615682624442,1,13,4,1.0,0.8200000000000001,0.14336993675005769,0.32231697101918005,0.18114406779661016,0.5524124174779828,1,0.609040190332143,PHY1142,SITE217,CRSsNP-001,1,Strong Match
ENT,325,71,9,12,7,8,0.18199169313036434,0.5140339015853439,9,6,2,1.0,0.76,0.17431133950724836,0.4244319636478655,0.21846153846153846,0.6330706433942329,1,0.705388398641424,PHY1143,SITE218,CRSsNP-001,1,Strong Match
ENT,252,49,1,44,2,15,0.3967981564504689,0.6554897963409578,2,10,9,1.0,0.12,0.2969482140481494,0.4608432719907252,0.19444444444444445,0.4380849441044412,0,0.45516314069198166,PHY1144,SITE219,CRSsNP-001,0,Weak Match
ENT,810,168,7,38,6,30,0.12091164130750386,0.8013430230543892,4,5,4,1.0,0.24,0.7082372213047317,0.23380206709441506,0.2074074074074074,0.45678854314026174,0,0.445285108041652,PHY1145,SITE220,CRSsNP-001,0,Weak Match
Allergy,663,86,7,19,4,27,0.4410170579502002,0.3261965572278051,9,5,8,0.7,0.62,0.6345530640747528,0.11920753234826593,0.1297134238310709,0.39981455601994564,0,0.4012314949941254,PHY1146,SITE221,CRSsNP-001,0,Weak Match
Allergy,871,157,4,7,1,33,0.17927855456866726,0.4419798788820053,4,13,2,0.7,0.86,0.7141294650777734,0.12634902440085977,0.18025258323765786,0.3849200041818091,0,0.4415127459326138,PHY1147,SITE222,CRSsNP-001,0,Weak Match
ENT,670,80,9,35,1,25,0.4497592126833323,0.833849394177228,3,8,8,1.0,0.30000000000000004,0.5395314093782921,0.3839614553275531,0.11940298507462686,0.5176898963963382,0,0.4185184817307029,PHY1148,SITE223,CRSsNP-001,0,Weak Match
ENT,683,105,5,48,5,31,0.24101169652020693,0.3054993301102899,1,13,5,1.0,0.040000000000000036,0.7304567136045952,0.08234529342952218,0.15373352855051245,0.36085676946307305,0,0.30710167493916535,PHY1149,SITE224,CRSsNP-001,0,Weak Match
PrimaryCare,759,111,4,18,2,17,0.38907342978979464,0.42083946167633246,7,9,7,0.3,0.64,0.346644279025534,0.2749578698980464,0.14624505928853754,0.34088841089919025,0,0.3910905310387884,PHY1150,SITE200,CRSsNP-001,0,Weak Match
ENT,960,81,7,16,4,27,0.2276901191144754,0.8754145055837796,6,11,7,1.0,0.6799999999999999,0.6130173299276934,0.33877024279083917,0.084375,0.5005460655653985,0,0.5611596144702952,PHY1151,SITE201,CRSsNP-001,0,Weak Match
ENT,674,85,4,39,1,20,0.46236466849385904,0.6680411079133027,4,5,9,1.0,0.21999999999999997,0.4146142278721766,0.3910617597689553,0.1261127596439169,0.45027911907755264,0,0.47976518407822055,PHY1152,SITE202,CRSsNP-001,0,Weak Match
ENT,409,99,3,4,4,34,0.15065485020734976,0.4570028199825039,6,10,3,1.0,0.92,0.781906097013819,0.09966952868567536,0.24205378973105135,0.439256743468516,0,0.38700816517592623,PHY1153,SITE203,CRSsNP-001,0,Weak Match
PrimaryCare,984,98,9,25,6,8,0.1714079157090395,0.3401946566375086,6,12,4,0.3,0.5,0.15810012137534937,0.2864098401318732,0.09959349593495935,0.41137032987257954,0,0.4608477789262514,PHY1154,SITE204,CRSsNP-001,0,Weak Match
ENT,342,26,8,32,4,20,0.2972120500635209,0.3169148042683333,4,5,4,1.0,0.36,0.44337007800273176,0.1764042627796619,0.07602339181286549,0.46594969270887554,0,0.5340213272728181,PHY1155,SITE205,CRSsNP-001,0,Weak Match
Allergy,592,79,1,40,1,35,0.13277537561525846,0.44684704778215634,6,13,5,0.7,0.19999999999999996,0.7599107762797155,0.1072831608237188,0.13344594594594594,0.2538270410232587,0,0.28973955439846827,PHY1156,SITE206,CRSsNP-001,0,Weak Match
Allergy,465,96,7,13,7,29,0.17839207388070477,0.8288914917533463,8,7,6,0.7,0.74,0.7039447952982034,0.24539764026661448,0.2064516129032258,0.449297951749309,0,0.32459746959027713,PHY1157,SITE207,CRSsNP-001,0,Weak Match
ENT,429,71,9,45,2,16,0.4775065528848058,0.5495481925785057,3,5,3,1.0,0.09999999999999998,0.3303338152510741,0.36801384145971594,0.1655011655011655,0.5269446781421272,0,0.533174418587926,PHY1158,SITE208,CRSsNP-001,0,Weak Match
Allergy,206,38,8,17,9,30,0.49059586445915493,0.7322000214995958,4,5,4,0.7,0.6599999999999999,0.7909858024763127,0.15304019992056464,0.18446601941747573,0.4236259645908506,0,0.4528879678054414,PHY1159,SITE209,CRSsNP-001,0,Weak Match
ENT,325,28,8,49,3,37,0.2505037317321688,0.8509710212279746,1,10,3,1.0,0.020000000000000018,0.8525570871695515,0.12546964610415404,0.08615384615384615,0.3833766820423372,0,0.357595815526224,PHY1160,SITE210,CRSsNP-001,0,Weak Match
Allergy,924,160,6,37,8,32,0.46931440840557426,0.54482427696169,4,10,2,0.7,0.26,0.8241705245291142,0.09579616684197856,0.17316017316017315,0.33603222420552753,0,0.345366070410407,PHY1161,SITE211,CRSsNP-001,0,Weak Match
Allergy,317,36,4,6,8,13,0.3179298702693727,0.41476642262243824,9,5,9,0.7,0.88,0.3293670320968118,0.2781560369898738,0.11356466876971609,0.4390856713807226,0,0.41341271331291396,PHY1162,SITE212,CRSsNP-001,0,Weak Match
Allergy,852,184,8,19,3,16,0.20789698634950682,0.6102707585141518,8,7,1,0.7,0.62,0.3182590166325424,0.4160465870298421,0.215962441314554,0.5273740260713526,0,0.48429435627701534,PHY1163,SITE213,CRSsNP-001,0,Weak Match
ENT,605,106,3,13,4,9,0.3809594884322395,0.8448502122359127,4,11,2,1.0,0.74,0.174207136605892,0.6976712759014143,0.17520661157024794,0.5849151944122556,1,0.6604447352749275,PHY1164,SITE214,CRSsNP-001,1,Strong Match
PrimaryCare,358,32,9,26,2,32,0.3635607226299429,0.7826246484826205,7,14,8,0.3,0.48,0.7226378999459228,0.2170704160572236,0.0893854748603352,0.3364966619319362,0,0.34725009544454954,PHY1165,SITE215,CRSsNP-001,0,Weak Match
ENT,987,62,2,14,4,39,0.49565012764349337,0.33949790601789226,3,7,7,1.0,0.72,0.9429237089860756,0.01937728128249518,0.06281661600810537,0.3272872393599178,0,0.27198825705158297,PHY1166,SITE216,CRSsNP-001,0,Weak Match
ENT,873,51,2,31,9,9,0.20601891496371333,0.7155436800465491,9,7,1,1.0,0.38,0.23226040918427446,0.549351212129716,0.058419243986254296,0.46924901250407935,0,0.40041901092713855,PHY1167,SITE217,CRSsNP-001,0,Weak Match
ENT,616,76,7,4,2,38,0.36882380106469415,0.6431385134753723,4,7,5,1.0,0.92,0.8745968867268568,0.08065157185567308,0.12337662337662338,0.4565147815426048,0,0.4134656762755117,PHY1168,SITE218,CRSsNP-001,0,Weak Match
Allergy,872,89,4,39,3,38,0.12080950201177876,0.8444779058078553,2,11,6,0.7,0.21999999999999997,0.8647021687951498,0.11425602915621658,0.10206422018348624,0.2838970439975999,0,0.24111837525971805,PHY1169,SITE219,CRSsNP-001,0,Weak Match
Allergy,153,27,8,8,4,17,0.14545841547868776,0.37348885011017835,5,8,5,0.7,0.84,0.35233644368279193,0.24189511690718277,0.17647058823529413,0.5012630260719809,0,0.5085895399730478,PHY1170,SITE220,CRSsNP-001,0,Weak Match
ENT,146,21,9,25,5,18,0.10156734998043732,0.6204216679227941,2,8,4,1.0,0.5,0.3882862744105837,0.379520449921452,0.14383561643835616,0.5580343666528211,0,0.5823122027622624,PHY1171,SITE221,CRSsNP-001,0,Weak Match
Allergy,826,85,7,13,1,15,0.49978427242386925,0.8276776161071355,6,7,1,0.7,0.74,0.29220207878204874,0.58582849611926,0.10290556900726393,0.5326718835974631,0,0.5568962260891607,PHY1172,SITE222,CRSsNP-001,0,Weak Match
ENT,788,62,5,32,7,8,0.4209094788589911,0.5460142720450458,1,14,7,1.0,0.36,0.19843051519381272,0.4376683787399728,0.07868020304568528,0.4983606749900346,0,0.46085507563229505,PHY1173,SITE223,CRSsNP-001,0,Weak Match
Allergy,620,46,8,38,7,37,0.4146892058934163,0.5891969506397203,6,13,9,0.7,0.24,0.9297029708558795,0.04141879521074735,0.07419354838709677,0.31786184905333575,0,0.36389338478251154,PHY1174,SITE224,CRSsNP-001,0,Weak Match
ENT,198,44,4,38,9,11,0.3038904301152719,0.342276406600175,4,6,6,1.0,0.24,0.29261660270898726,0.2421206473133918,0.2222222222222222,0.4587180247473352,0,0.5201102405041579,PHY1175,SITE200,CRSsNP-001,0,Weak Match
Allergy,119,11,2,28,4,12,0.22002683316217597,0.46688618426934647,3,8,3,0.7,0.43999999999999995,0.233674533457197,0.35778677298259604,0.09243697478991597,0.3852991449482785,0,0.3723009765973113,PHY1176,SITE201,CRSsNP-001,0,Weak Match
ENT,989,178,6,30,6,14,0.1605057137850704,0.4947039895013684,2,12,4,1.0,0.4,0.3084271943336877,0.3421238259937793,0.17997977755308392,0.5125769901536581,0,0.4609734502975569,PHY1177,SITE202,CRSsNP-001,0,Weak Match
PrimaryCare,852,180,9,3,2,19,0.21386989553858549,0.8670734692469322,7,10,5,0.3,0.94,0.3794330603039117,0.5380771293022389,0.2112676056338028,0.5114890212385073,0,0.5165031469655945,PHY1178,SITE203,CRSsNP-001,0,Weak Match
ENT,672,116,1,28,4,19,0.25038848877165565,0.4696004163246954,9,11,1,1.0,0.43999999999999995,0.4134052112144472,0.2754651570275924,0.17261904761904762,0.41590727218883566,0,0.523911084591994,PHY1179,SITE204,CRSsNP-001,0,Weak Match
ENT,990,219,7,3,2,9,0.4025240387921176,0.5765212411617913,3,11,5,1.0,0.94,0.146098582415349,0.492292305095716,0.22121212121212122,0.6381516330806385,0,0.5852367546868609,PHY1180,SITE205,CRSsNP-001,0,Weak Match
ENT,589,75,9,45,5,33,0.31586471556126094,0.7027826541385679,6,6,1,1.0,0.09999999999999998,0.7884891489794632,0.14864615725932007,0.1273344651952462,0.42771393285272924,0,0.40140576770438774,PHY1181,SITE206,CRSsNP-001,0,Weak Match
PrimaryCare,518,124,9,34,7,23,0.13099345062219309,0.39731002344472643,9,8,9,0.3,0.31999999999999995,0.5477321502759874,0.17969054997714345,0.23938223938223938,0.3680104548133898,0,0.37088215782827155,PHY1182,SITE207,CRSsNP-001,0,Weak Match
PrimaryCare,789,60,3,16,1,14,0.10721160358356491,0.5918654322851247,2,14,7,0.3,0.6799999999999999,0.2273332242349557,0.45731475525053145,0.07604562737642585,0.36074103547071723,0,0.3878242366965141,PHY1183,SITE208,CRSsNP-001,0,Weak Match
ENT,949,66,5,22,7,16,0.14093287181362527,0.7431234236855446,7,14,3,1.0,0.56,0.3720699379481923,0.4666295375470158,0.06954689146469968,0.5045056365807589,0,0.40522663690472915,PHY1184,SITE209,CRSsNP-001,0,Weak Match
Allergy,161,29,8,32,6,8,0.2641994854789518,0.8201131278162397,5,10,9,0.7,0.36,0.16746759549071175,0.6827707542704873,0.18012422360248448,0.5608384472056474,1,0.626132831920656,PHY1185,SITE210,CRSsNP-001,1,Strong Match
PrimaryCare,244,58,8,38,6,35,0.4732771668196073,0.675755564797456,5,7,2,0.3,0.24,0.869998872937558,0.08784898504238636,0.23770491803278687,0.2939961392229182,0,0.35861073665698917,PHY1186,SITE211,CRSsNP-001,0,Weak Match
Allergy,315,66,4,8,8,22,0.3549609924836886,0.7014321091901687,7,13,7,0.7,0.84,0.560246894259866,0.30845694848222954,0.20952380952380953,0.44204765265141177,0,0.42080797061187536,PHY1187,SITE212,CRSsNP-001,0,Weak Match
Allergy,102,6,1,8,8,20,0.420730359950206,0.3757700835507414,9,8,9,0.7,0.84,0.5164105390775899,0.181718452135072,0.058823529411764705,0.3384085188721966,0,0.47373943353880976,PHY1188,SITE213,CRSsNP-001,0,Weak Match
ENT,259,27,1,6,6,29,0.2865498378018194,0.8674658983478083,4,14,6,1.0,0.88,0.699720747096737,0.26048201187493775,0.10424710424710425,0.4111861037270899,0,0.4725713728733796,PHY1189,SITE214,CRSsNP-001,0,Weak Match
ENT,838,197,4,14,3,27,0.24466643327801713,0.3795444464906894,9,6,5,1.0,0.72,0.599588352091744,0.15197401727376383,0.2350835322195704,0.46120685130047095,0,0.5199293479498813,PHY1190,SITE215,CRSsNP-001,0,Weak Match
PrimaryCare,880,88,6,32,5,16,0.1433601490866491,0.7648037623090791,9,10,7,0.3,0.36,0.3420294419797029,0.5032183582625274,0.1,0.37744072745453516,0,0.43681838694358577,PHY1191,SITE216,CRSsNP-001,0,Weak Match
PrimaryCare,219,45,8,35,2,38,0.45037320887448196,0.4588897930669913,4,5,6,0.3,0.30000000000000004,0.88282944458395,0.05376837192841564,0.2054794520547945,0.2838405929409868,0,0.3417763958763888,PHY1192,SITE217,CRSsNP-001,0,Weak Match
Allergy,992,213,6,10,5,7,0.4132640116111611,0.860155886220751,3,10,5,0.7,0.8,0.14213521279785085,0.7378974462934407,0.21471774193548387,0.5970454034627741,0,0.5959499290486602,PHY1193,SITE218,CRSsNP-001,0,Weak Match
ENT,188,28,9,3,9,13,0.16724723903909006,0.7319757236216877,2,14,2,1.0,0.94,0.3292981192591923,0.49093749448967966,0.14893617021276595,0.6314917295252083,1,0.6254437297685657,PHY1194,SITE219,CRSsNP-001,1,Strong Match
ENT,428,54,9,12,1,22,0.3049042255505042,0.7522882277870214,9,5,8,1.0,0.76,0.44919420579659625,0.41436471477610143,0.1261682242990654,0.5804955784503271,0,0.533317075064319,PHY1195,SITE220,CRSsNP-001,0,Weak Match
Allergy,679,95,2,49,5,39,0.294949923168498,0.43143550383593,2,12,7,0.7,0.020000000000000018,0.9378054331099293,0.026832944302075123,0.13991163475699558,0.218563954238671,0,0.1896953657271866,PHY1196,SITE221,CRSsNP-001,0,Weak Match
PrimaryCare,456,43,1,31,6,38,0.3500366210746114,0.5658239859810965,6,9,6,0.3,0.38,0.9332713553284758,0.03775666770715806,0.09429824561403509,0.1507987594120928,0,0.13525387529781685,PHY1197,SITE222,CRSsNP-001,0,Weak Match
PrimaryCare,709,161,2,29,7,18,0.4784747575965045,0.6706879167535719,5,10,5,0.3,0.42000000000000004,0.4566212819448198,0.36443754042065524,0.22708039492242596,0.31599547862025557,0,0.31926848112974393,PHY1198,SITE223,CRSsNP-001,0,Weak Match
Allergy,366,51,5,5,9,8,0.33190857670499185,0.7619841709239605,5,6,5,0.7,0.9,0.219731249649952,0.5945524368333561,0.13934426229508196,0.5367734279754465,1,0.6166882303506217,PHY1199,SITE224,CRSsNP-001,0,Weak Match
Allergy,716,162,4,25,6,33,0.31608690671144746,0.36237562554743374,4,6,9,0.7,0.5,0.8036543465361132,0.07115087899749561,0.22625698324022347,0.3404289869559437,0,0.23530424588463644,PHY1200,SITE200,CRSsNP-001,0,Weak Match
ENT,422,30,4,41,5,19,0.12012917317386558,0.877419189872717,6,13,1,1.0,0.18000000000000005,0.41539806843860866,0.5129409531886215,0.07109004739336493,0.45682089564220474,0,0.5240676094460854,PHY1201,SITE201,CRSsNP-001,0,Weak Match
